vinedo_id,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio
Cuartel_Syrah_4,2026-06-02T03:00:00,11.2,93.58,901.1,10.18
Cuartel_Syrah_4,2026-06-02T04:00:00,11.24,92.36,901.0,10.02
Cuartel_Syrah_4,2026-06-02T05:00:00,11.3,91.49,901.3,9.94
Cuartel_Syrah_4,2026-06-02T06:00:00,11.27,91.41,902.0,9.9
Cuartel_Syrah_4,2026-06-02T07:00:00,11.33,90.48,902.7,9.81
Cuartel_Syrah_4,2026-06-02T08:00:00,11.61,88.85,903.1,9.82
Cuartel_Syrah_4,2026-06-02T09:00:00,12.27,86.68,903.1,10.1
Cuartel_Syrah_4,2026-06-02T10:00:00,13.35,82.31,902.7,10.41
Cuartel_Syrah_4,2026-06-02T11:00:00,14.59,76.41,902.1,10.53
Cuartel_Syrah_4,2026-06-02T12:00:00,15.73,71.69,901.5,10.7
Cuartel_Syrah_4,2026-06-02T13:00:00,16.51,68.17,901.1,10.7
Cuartel_Syrah_4,2026-06-02T14:00:00,16.72,67.83,900.6,10.83
Cuartel_Syrah_4,2026-06-02T15:00:00,16.23,70.6,900.6,10.95
Cuartel_Syrah_4,2026-06-02T16:00:00,14.96,77.11,900.8,11.03
Cuartel_Syrah_4,2026-06-02T17:00:00,13.54,84.94,901.1,11.06
Cuartel_Syrah_4,2026-06-02T18:00:00,12.77,89.57,901.7,11.08
Cuartel_Syrah_4,2026-06-02T19:00:00,12.28,91.94,902.0,10.99
Cuartel_Syrah_4,2026-06-02T20:00:00,11.71,93.59,902.1,10.69
Cuartel_Syrah_4,2026-06-02T21:00:00,11.22,94.59,901.6,10.36
Cuartel_Syrah_4,2026-06-02T22:00:00,10.96,94.23,901.3,10.05
Cuartel_Syrah_4,2026-06-02T23:00:00,10.98,92.13,901.3,9.73
Cuartel_Syrah_4,2026-06-03T00:00:00,10.94,90.95,901.3,9.5
Cuartel_Syrah_4,2026-06-03T01:00:00,10.98,89.59,901.0,9.32
Cuartel_Syrah_4,2026-06-03T02:00:00,11.0,87.99,900.4,9.07
Cuartel_Syrah_4,2026-06-03T03:00:00,10.95,87.12,899.7,8.88
Cuartel_Syrah_4,2026-06-03T04:00:00,10.85,86.82,899.7,8.73
Cuartel_Syrah_4,2026-06-03T05:00:00,10.79,86.55,900.2,8.63
Cuartel_Syrah_4,2026-06-03T06:00:00,10.73,86.66,901.2,8.59
Cuartel_Syrah_4,2026-06-03T07:00:00,10.76,86.45,902.0,8.58
Cuartel_Syrah_4,2026-06-03T08:00:00,11.12,85.1,902.4,8.71
Cuartel_Syrah_4,2026-06-03T09:00:00,11.59,84.07,902.4,8.99
Cuartel_Syrah_4,2026-06-03T10:00:00,12.39,78.82,902.1,8.84
Cuartel_Syrah_4,2026-06-03T11:00:00,13.46,73.55,901.8,8.88
Cuartel_Syrah_4,2026-06-03T12:00:00,14.33,69.06,901.6,8.8
Cuartel_Syrah_4,2026-06-03T13:00:00,14.79,66.54,901.8,8.7
Cuartel_Syrah_4,2026-06-03T14:00:00,14.84,66.76,902.0,8.79
Cuartel_Syrah_4,2026-06-03T15:00:00,14.38,70.11,902.2,9.07
Cuartel_Syrah_4,2026-06-03T16:00:00,13.13,76.93,902.5,9.21
Cuartel_Syrah_4,2026-06-03T17:00:00,11.75,84.09,903.2,9.15
Cuartel_Syrah_4,2026-06-03T18:00:00,11.01,88.26,903.8,9.13
Cuartel_Syrah_4,2026-06-03T19:00:00,10.66,90.29,904.4,9.11
Cuartel_Syrah_4,2026-06-03T20:00:00,10.36,92.04,904.8,9.1
Cuartel_Syrah_4,2026-06-03T21:00:00,9.9,94.7,904.9,9.07
Cuartel_Syrah_4,2026-06-03T22:00:00,9.46,97.29,904.8,9.04
Cuartel_Syrah_4,2026-06-03T23:00:00,9.22,98.48,904.6,8.98
Cuartel_Syrah_4,2026-06-04T00:00:00,9.18,98.49,904.6,8.94
Cuartel_Syrah_4,2026-06-04T01:00:00,9.08,99.89,904.4,9.06
Cuartel_Syrah_4,2026-06-04T02:00:00,8.94,100.0,903.9,8.94
Cuartel_Syrah_4,2026-06-04T03:00:00,8.85,100.0,903.2,8.85
Cuartel_Syrah_4,2026-06-04T04:00:00,8.81,100.0,902.8,8.81
Cuartel_Syrah_4,2026-06-04T05:00:00,8.95,100.0,902.9,8.95
Cuartel_Syrah_4,2026-06-04T06:00:00,9.2,100.0,903.3,9.2
Cuartel_Syrah_4,2026-06-04T07:00:00,9.65,98.68,903.6,9.44
Cuartel_Syrah_4,2026-06-04T08:00:00,10.68,93.13,903.7,9.59
Cuartel_Syrah_4,2026-06-04T09:00:00,12.09,83.99,903.6,9.47
Cuartel_Syrah_4,2026-06-04T10:00:00,13.71,74.12,903.1,9.24
Cuartel_Syrah_4,2026-06-04T11:00:00,14.62,68.7,902.4,9.0
Cuartel_Syrah_4,2026-06-04T12:00:00,15.25,65.51,901.8,8.91
Cuartel_Syrah_4,2026-06-04T13:00:00,16.02,62.26,901.6,8.88
Cuartel_Syrah_4,2026-06-04T14:00:00,16.31,61.1,901.3,8.87
Cuartel_Syrah_4,2026-06-04T15:00:00,15.92,62.87,901.3,8.93
Cuartel_Syrah_4,2026-06-04T16:00:00,14.42,69.08,901.5,8.89
Cuartel_Syrah_4,2026-06-04T17:00:00,12.6,76.67,902.2,8.65
Cuartel_Syrah_4,2026-06-04T18:00:00,11.69,81.69,903.1,8.68
Cuartel_Syrah_4,2026-06-04T19:00:00,11.29,84.48,903.7,8.77
Cuartel_Syrah_4,2026-06-04T20:00:00,11.08,86.11,903.8,8.84
Cuartel_Syrah_4,2026-06-04T21:00:00,10.83,87.65,903.6,8.85
Cuartel_Syrah_4,2026-06-04T22:00:00,10.5,89.68,903.3,8.86
Cuartel_Syrah_4,2026-06-04T23:00:00,10.2,91.59,903.2,8.87
Cuartel_Syrah_4,2026-06-05T00:00:00,9.71,94.67,903.3,8.87
Cuartel_Syrah_4,2026-06-05T01:00:00,9.44,96.14,903.1,8.84
Cuartel_Syrah_4,2026-06-05T02:00:00,9.51,94.32,902.8,8.62
Cuartel_Syrah_4,2026-06-05T03:00:00,9.71,90.88,902.4,8.27
Cuartel_Syrah_4,2026-06-05T04:00:00,9.93,88.13,902.4,8.04
Cuartel_Syrah_4,2026-06-05T05:00:00,10.1,86.37,903.0,7.92
Cuartel_Syrah_4,2026-06-05T06:00:00,10.13,85.84,904.1,7.86
Cuartel_Syrah_4,2026-06-05T07:00:00,10.17,85.69,904.9,7.87
Cuartel_Syrah_4,2026-06-05T08:00:00,10.85,84.25,905.2,8.3
Cuartel_Syrah_4,2026-06-05T09:00:00,11.95,79.98,905.3,8.63
Cuartel_Syrah_4,2026-06-05T10:00:00,13.07,75.52,904.9,8.89
Cuartel_Syrah_4,2026-06-05T11:00:00,14.03,71.07,904.2,8.93
Cuartel_Syrah_4,2026-06-05T12:00:00,14.83,67.51,903.5,8.95
Cuartel_Syrah_4,2026-06-05T13:00:00,15.35,65.42,903.0,8.98
Cuartel_Syrah_4,2026-06-05T14:00:00,15.59,64.96,902.6,9.11
Cuartel_Syrah_4,2026-06-05T15:00:00,15.26,67.01,902.5,9.25
Cuartel_Syrah_4,2026-06-05T16:00:00,13.93,73.29,902.5,9.29
Cuartel_Syrah_4,2026-06-05T17:00:00,12.72,79.16,903.0,9.23
Cuartel_Syrah_4,2026-06-05T18:00:00,12.29,82.08,903.5,9.33
Cuartel_Syrah_4,2026-06-05T19:00:00,11.91,84.5,903.8,9.38
Cuartel_Syrah_4,2026-06-05T20:00:00,11.58,86.45,903.7,9.39
Cuartel_Syrah_4,2026-06-05T21:00:00,11.27,88.13,903.5,9.36
Cuartel_Syrah_4,2026-06-05T22:00:00,11.03,89.41,903.3,9.34
Cuartel_Syrah_4,2026-06-05T23:00:00,10.76,91.0,903.1,9.33
Cuartel_Syrah_4,2026-06-06T00:00:00,10.4,92.85,902.8,9.27
Cuartel_Syrah_4,2026-06-06T01:00:00,10.11,93.7,902.5,9.12
Cuartel_Syrah_4,2026-06-06T02:00:00,9.99,93.45,901.8,8.96
Cuartel_Syrah_4,2026-06-06T03:00:00,9.84,93.85,901.1,8.87
Cuartel_Syrah_4,2026-06-06T04:00:00,9.76,93.85,900.8,8.79
Cuartel_Syrah_4,2026-06-06T05:00:00,9.75,93.36,901.2,8.71
Cuartel_Syrah_4,2026-06-06T06:00:00,9.78,92.52,901.8,8.6
Cuartel_Syrah_4,2026-06-06T07:00:00,9.92,92.29,902.2,8.7
Cuartel_Syrah_4,2026-06-06T08:00:00,10.4,90.64,902.4,8.91
Cuartel_Syrah_4,2026-06-06T09:00:00,11.45,86.24,902.5,9.22
Cuartel_Syrah_4,2026-06-06T10:00:00,12.49,82.49,902.3,9.6
Cuartel_Syrah_4,2026-06-06T11:00:00,13.37,78.21,901.9,9.69
Cuartel_Syrah_4,2026-06-06T12:00:00,14.42,73.0,901.2,9.7
Cuartel_Syrah_4,2026-06-06T13:00:00,15.0,69.69,900.8,9.58
Cuartel_Syrah_4,2026-06-06T14:00:00,14.78,70.58,900.5,9.55
Cuartel_Syrah_4,2026-06-06T15:00:00,13.78,75.12,900.6,9.5
Cuartel_Syrah_4,2026-06-06T16:00:00,12.52,81.91,901.1,9.53
Cuartel_Syrah_4,2026-06-06T17:00:00,11.63,87.57,901.9,9.62
Cuartel_Syrah_4,2026-06-06T18:00:00,11.02,91.5,902.8,9.67
Cuartel_Syrah_4,2026-06-06T19:00:00,10.65,93.74,903.5,9.66
Cuartel_Syrah_4,2026-06-06T20:00:00,10.41,94.6,903.8,9.56
Cuartel_Syrah_4,2026-06-06T21:00:00,10.15,94.98,903.8,9.36
Cuartel_Syrah_4,2026-06-06T22:00:00,10.0,94.65,903.8,9.16
Cuartel_Syrah_4,2026-06-06T23:00:00,9.83,94.3,903.7,8.93
Cuartel_Syrah_4,2026-06-07T00:00:00,9.35,95.69,903.7,8.68
Cuartel_Syrah_4,2026-06-07T01:00:00,8.67,97.74,903.7,8.32
Cuartel_Syrah_4,2026-06-07T02:00:00,8.29,98.82,903.4,8.11
Cuartel_Syrah_4,2026-06-07T03:00:00,8.21,98.53,903.1,7.98
Cuartel_Syrah_4,2026-06-07T04:00:00,7.99,99.34,903.1,7.89
Cuartel_Syrah_4,2026-06-07T05:00:00,7.87,99.54,903.6,7.8
Cuartel_Syrah_4,2026-06-07T06:00:00,8.08,97.81,904.4,7.74
Cuartel_Syrah_4,2026-06-07T07:00:00,8.73,93.65,905.0,7.74
Cuartel_Syrah_4,2026-06-07T08:00:00,10.02,85.64,905.2,7.72
Cuartel_Syrah_4,2026-06-07T09:00:00,11.43,76.14,905.1,7.41
Cuartel_Syrah_4,2026-06-07T10:00:00,12.55,68.92,904.9,7.06
Cuartel_Syrah_4,2026-06-07T11:00:00,12.82,66.7,904.4,6.85
Cuartel_Syrah_4,2026-06-07T12:00:00,12.62,67.56,904.2,6.84
Cuartel_Syrah_4,2026-06-07T13:00:00,12.19,69.39,904.1,6.82
Cuartel_Syrah_4,2026-06-07T14:00:00,11.58,71.94,904.3,6.75
Cuartel_Syrah_4,2026-06-07T15:00:00,10.94,74.42,904.5,6.61
Cuartel_Syrah_4,2026-06-07T16:00:00,10.16,77.17,905.1,6.37
Cuartel_Syrah_4,2026-06-07T17:00:00,9.38,80.29,906.0,6.17
Cuartel_Syrah_4,2026-06-07T18:00:00,8.67,83.8,906.9,6.08
Cuartel_Syrah_4,2026-06-07T19:00:00,7.86,88.2,907.5,6.01
Cuartel_Syrah_4,2026-06-07T20:00:00,7.07,92.84,907.9,5.96
Cuartel_Syrah_4,2026-06-07T21:00:00,6.47,96.14,907.7,5.88
Cuartel_Syrah_4,2026-06-07T22:00:00,6.11,97.92,907.5,5.79
Cuartel_Syrah_4,2026-06-07T23:00:00,5.84,98.96,907.3,5.68
Cuartel_Syrah_4,2026-06-08T00:00:00,5.73,98.9,907.0,5.56
Cuartel_Syrah_4,2026-06-08T01:00:00,5.69,98.2,906.8,5.42
Cuartel_Syrah_4,2026-06-08T02:00:00,5.64,97.38,906.3,5.24
Cuartel_Syrah_4,2026-06-08T03:00:00,5.65,96.48,905.9,5.11
Cuartel_Syrah_4,2026-06-08T04:00:00,5.74,95.23,905.7,5.01
Cuartel_Syrah_4,2026-06-08T05:00:00,5.76,94.97,906.1,4.99
Cuartel_Syrah_4,2026-06-08T06:00:00,5.56,96.23,906.9,4.99
Cuartel_Syrah_4,2026-06-08T07:00:00,5.85,94.53,907.5,5.02
Cuartel_Syrah_4,2026-06-08T08:00:00,7.17,85.76,907.7,4.93
Cuartel_Syrah_4,2026-06-08T09:00:00,8.85,76.08,907.4,4.9
Cuartel_Syrah_4,2026-06-08T10:00:00,10.19,69.57,906.5,4.93
Cuartel_Syrah_4,2026-06-08T11:00:00,11.12,65.31,905.3,4.92
Cuartel_Syrah_4,2026-06-08T12:00:00,12.11,61.3,904.3,4.94
Cuartel_Syrah_4,2026-06-08T13:00:00,12.74,58.86,903.5,4.95
Cuartel_Syrah_4,2026-06-08T14:00:00,12.94,58.36,903.1,5.01
Cuartel_Syrah_4,2026-06-08T15:00:00,12.42,60.56,902.7,5.06
Cuartel_Syrah_4,2026-06-08T16:00:00,10.99,66.55,902.5,5.06
Cuartel_Syrah_4,2026-06-08T17:00:00,9.41,73.49,902.7,4.95
Cuartel_Syrah_4,2026-06-08T18:00:00,8.43,78.18,903.2,4.87
Cuartel_Syrah_4,2026-06-08T19:00:00,7.78,81.06,903.5,4.74
Cuartel_Syrah_4,2026-06-08T20:00:00,7.26,83.28,903.5,4.61
Cuartel_Syrah_4,2026-06-08T21:00:00,6.85,84.46,903.1,4.4
Cuartel_Syrah_4,2026-06-08T22:00:00,6.49,85.17,902.4,4.17
Cuartel_Syrah_4,2026-06-08T23:00:00,6.16,85.85,901.7,3.95
Cuartel_Syrah_4,2026-06-09T00:00:00,5.9,86.11,901.2,3.74
Cuartel_Syrah_4,2026-06-09T01:00:00,5.76,85.95,900.5,3.58
Cuartel_Syrah_4,2026-06-09T02:00:00,5.6,86.37,899.7,3.49
Cuartel_Syrah_4,2026-06-09T03:00:00,5.57,86.02,899.2,3.4
Cuartel_Syrah_4,2026-06-09T04:00:00,5.96,83.55,899.0,3.38
Cuartel_Syrah_4,2026-06-09T05:00:00,6.42,81.13,899.5,3.43
Cuartel_Syrah_4,2026-06-09T06:00:00,6.31,82.28,900.4,3.51
Cuartel_Syrah_4,2026-06-09T07:00:00,6.28,83.1,900.8,3.62
Cuartel_Syrah_4,2026-06-09T08:00:00,6.95,80.92,900.7,3.91
Cuartel_Syrah_4,2026-06-09T09:00:00,7.97,77.2,900.5,4.25
Cuartel_Syrah_4,2026-06-09T10:00:00,9.02,72.72,899.9,4.43
Cuartel_Syrah_4,2026-06-09T11:00:00,10.0,69.9,899.2,4.81
Cuartel_Syrah_4,2026-06-09T12:00:00,11.02,66.76,898.3,5.14
Cuartel_Syrah_4,2026-06-09T13:00:00,12.0,63.53,897.5,5.36
Cuartel_Syrah_4,2026-06-09T14:00:00,12.54,62.07,897.1,5.53
Cuartel_Syrah_4,2026-06-09T15:00:00,12.26,64.43,897.1,5.81
Cuartel_Syrah_4,2026-06-09T16:00:00,11.05,71.66,897.4,6.18
Cuartel_Syrah_4,2026-06-09T17:00:00,9.93,75.74,897.8,5.88
Cuartel_Syrah_4,2026-06-09T18:00:00,9.14,79.39,898.0,5.78
Cuartel_Syrah_4,2026-06-09T19:00:00,8.4,82.71,898.2,5.63
Cuartel_Syrah_4,2026-06-09T20:00:00,8.14,83.52,898.1,5.51
Cuartel_Syrah_4,2026-06-09T21:00:00,8.26,82.68,897.8,5.49
Cuartel_Syrah_4,2026-06-09T22:00:00,8.2,82.85,897.4,5.46
Cuartel_Syrah_4,2026-06-09T23:00:00,7.89,85.38,897.0,5.58
Cuartel_Syrah_4,2026-06-10T00:00:00,7.7,87.27,896.6,5.7
Cuartel_Syrah_4,2026-06-10T01:00:00,7.67,87.3,896.4,5.68
Cuartel_Syrah_4,2026-06-10T02:00:00,8.19,81.75,896.3,5.26
Cuartel_Syrah_4,2026-06-10T03:00:00,8.45,76.54,895.9,4.59
Cuartel_Syrah_4,2026-06-10T04:00:00,7.99,74.56,895.8,3.78
Cuartel_Syrah_4,2026-06-10T05:00:00,7.51,71.13,896.1,2.66
Cuartel_Syrah_4,2026-06-10T06:00:00,6.99,66.32,896.7,1.19
Cuartel_Syrah_4,2026-06-10T07:00:00,7.03,62.2,897.5,0.33
Cuartel_Syrah_4,2026-06-10T08:00:00,8.58,56.4,898.5,0.42
Cuartel_Syrah_4,2026-06-10T09:00:00,9.46,55.26,899.2,0.95
Cuartel_Syrah_4,2026-06-10T10:00:00,10.19,54.58,899.1,1.46
Cuartel_Syrah_4,2026-06-10T11:00:00,11.69,50.94,898.7,1.86
Cuartel_Syrah_4,2026-06-10T12:00:00,12.99,47.41,898.3,2.03
Cuartel_Syrah_4,2026-06-10T13:00:00,13.37,47.65,898.3,2.45
Cuartel_Syrah_4,2026-06-10T14:00:00,12.89,51.21,898.5,3.06
Cuartel_Syrah_4,2026-06-10T15:00:00,12.0,56.26,898.8,3.59
Cuartel_Syrah_4,2026-06-10T16:00:00,10.65,63.91,899.3,4.16
Cuartel_Syrah_4,2026-06-10T17:00:00,9.09,71.76,900.0,4.31
Cuartel_Syrah_4,2026-06-10T18:00:00,8.29,75.67,900.5,4.28
Cuartel_Syrah_4,2026-06-10T19:00:00,7.97,76.57,901.0,4.13
Cuartel_Syrah_4,2026-06-10T20:00:00,7.71,76.6,901.4,3.89
Cuartel_Syrah_4,2026-06-10T21:00:00,7.47,75.39,901.7,3.43
Cuartel_Syrah_4,2026-06-10T22:00:00,6.86,75.15,902.0,2.8
Cuartel_Syrah_4,2026-06-10T23:00:00,6.74,71.12,902.3,1.92
Cuartel_Syrah_4,2026-06-11T00:00:00,6.72,66.39,902.5,0.94
Cuartel_Syrah_4,2026-06-11T01:00:00,6.73,61.79,902.5,-0.04
Cuartel_Syrah_4,2026-06-11T02:00:00,6.95,56.94,902.2,-0.98
Cuartel_Syrah_4,2026-06-11T03:00:00,7.38,52.18,901.9,-1.8
Cuartel_Syrah_4,2026-06-11T04:00:00,6.93,53.51,901.6,-1.87
Cuartel_Syrah_4,2026-06-11T05:00:00,5.54,61.29,901.5,-1.29
Cuartel_Syrah_4,2026-06-11T06:00:00,4.97,64.78,901.8,-1.06
Cuartel_Syrah_4,2026-06-11T07:00:00,5.13,66.38,902.1,-0.58
Cuartel_Syrah_4,2026-06-11T08:00:00,7.33,63.78,902.1,0.97
Cuartel_Syrah_4,2026-06-11T09:00:00,10.6,59.0,901.7,2.96
Cuartel_Syrah_4,2026-06-11T10:00:00,12.96,53.9,900.7,3.87
Cuartel_Syrah_4,2026-06-11T11:00:00,14.53,47.91,899.6,3.6
Cuartel_Syrah_4,2026-06-11T12:00:00,15.52,44.08,898.6,3.29
Cuartel_Syrah_4,2026-06-11T13:00:00,15.99,42.66,897.7,3.23
Cuartel_Syrah_4,2026-06-11T14:00:00,15.8,43.48,897.3,3.34
Cuartel_Syrah_4,2026-06-11T15:00:00,14.8,47.46,897.2,3.71
Cuartel_Syrah_4,2026-06-11T16:00:00,13.1,54.15,897.2,4.06
Cuartel_Syrah_4,2026-06-11T17:00:00,11.61,58.16,897.5,3.71
Cuartel_Syrah_4,2026-06-11T18:00:00,10.54,61.68,897.8,3.55
Cuartel_Syrah_4,2026-06-11T19:00:00,9.65,64.75,897.8,3.39
Cuartel_Syrah_4,2026-06-11T20:00:00,8.98,66.86,897.6,3.21
Cuartel_Syrah_4,2026-06-11T21:00:00,8.45,68.51,897.5,3.04
Cuartel_Syrah_4,2026-06-11T22:00:00,8.15,69.23,897.1,2.9
Cuartel_Syrah_4,2026-06-11T23:00:00,7.95,70.11,896.3,2.89
Cuartel_Syrah_4,2026-06-12T00:00:00,7.76,71.79,895.6,3.03
Cuartel_Syrah_4,2026-06-12T01:00:00,7.6,74.06,895.3,3.31
Cuartel_Syrah_4,2026-06-12T02:00:00,7.48,75.88,894.9,3.53
Cuartel_Syrah_4,2026-06-12T03:00:00,7.19,78.63,894.5,3.74
Cuartel_Syrah_4,2026-06-12T04:00:00,6.86,81.27,894.3,3.88
Cuartel_Syrah_4,2026-06-12T05:00:00,6.61,83.28,894.4,3.97
Cuartel_Syrah_4,2026-06-12T06:00:00,6.44,84.72,894.5,4.05
Cuartel_Syrah_4,2026-06-12T07:00:00,6.91,82.35,894.9,4.11
Cuartel_Syrah_4,2026-06-12T08:00:00,8.37,75.21,895.3,4.27
Cuartel_Syrah_4,2026-06-12T09:00:00,9.96,70.63,895.7,4.92
Cuartel_Syrah_4,2026-06-12T10:00:00,11.42,65.24,895.6,5.19
Cuartel_Syrah_4,2026-06-12T11:00:00,13.05,57.6,894.9,4.92
Cuartel_Syrah_4,2026-06-12T12:00:00,14.86,51.77,894.2,5.04
Cuartel_Syrah_4,2026-06-12T13:00:00,16.44,47.14,893.8,5.12
Cuartel_Syrah_4,2026-06-12T14:00:00,17.19,46.26,893.8,5.52
Cuartel_Syrah_4,2026-06-12T15:00:00,16.79,49.92,894.0,6.29
Cuartel_Syrah_4,2026-06-12T16:00:00,14.39,57.37,894.3,6.12
Cuartel_Syrah_4,2026-06-12T17:00:00,11.93,64.33,894.6,5.47
Cuartel_Syrah_4,2026-06-12T18:00:00,10.59,69.12,895.0,5.22
Cuartel_Syrah_4,2026-06-12T19:00:00,9.82,71.04,895.5,4.87
Cuartel_Syrah_4,2026-06-12T20:00:00,9.71,69.34,895.8,4.42
Cuartel_Syrah_4,2026-06-12T21:00:00,9.76,67.14,896.3,4.01
Cuartel_Syrah_4,2026-06-12T22:00:00,8.05,76.63,897.1,4.22
Cuartel_Syrah_4,2026-06-12T23:00:00,7.53,82.5,898.0,4.74
Cuartel_Syrah_4,2026-06-13T00:00:00,7.3,85.13,898.6,4.96
Cuartel_Syrah_4,2026-06-13T01:00:00,7.01,86.01,898.9,4.82
Cuartel_Syrah_4,2026-06-13T02:00:00,6.51,87.83,898.9,4.62
Cuartel_Syrah_4,2026-06-13T03:00:00,5.98,89.25,898.7,4.32
Cuartel_Syrah_4,2026-06-13T04:00:00,5.56,89.37,898.9,3.93
Cuartel_Syrah_4,2026-06-13T05:00:00,5.21,88.56,899.5,3.45
Cuartel_Syrah_4,2026-06-13T06:00:00,4.83,87.05,900.7,2.84
Cuartel_Syrah_4,2026-06-13T07:00:00,5.22,82.25,902.2,2.44
Cuartel_Syrah_4,2026-06-13T08:00:00,6.6,77.23,903.5,2.92
Cuartel_Syrah_4,2026-06-13T09:00:00,8.12,71.66,904.3,3.35
Cuartel_Syrah_4,2026-06-13T10:00:00,9.18,68.05,904.1,3.65
Cuartel_Syrah_4,2026-06-13T11:00:00,9.74,66.09,903.6,3.77
Cuartel_Syrah_4,2026-06-13T12:00:00,9.65,66.71,903.2,3.81
Cuartel_Syrah_4,2026-06-13T13:00:00,9.11,68.45,903.5,3.66
Cuartel_Syrah_4,2026-06-13T14:00:00,8.51,70.16,904.0,3.43
Cuartel_Syrah_4,2026-06-13T15:00:00,7.82,71.96,904.9,3.12
Cuartel_Syrah_4,2026-06-13T16:00:00,6.77,75.35,905.7,2.74
Cuartel_Syrah_4,2026-06-13T17:00:00,5.71,79.1,906.7,2.38
Cuartel_Syrah_4,2026-06-13T18:00:00,4.81,82.09,907.3,2.01
Cuartel_Syrah_4,2026-06-13T19:00:00,4.04,84.89,907.6,1.72
Cuartel_Syrah_4,2026-06-13T20:00:00,3.57,86.46,907.6,1.5
Cuartel_Syrah_4,2026-06-13T21:00:00,3.18,87.35,907.5,1.26
Cuartel_Syrah_4,2026-06-13T22:00:00,2.75,88.9,907.6,1.08
Cuartel_Syrah_4,2026-06-13T23:00:00,2.45,89.82,907.5,0.92
Cuartel_Syrah_4,2026-06-14T00:00:00,2.38,89.24,907.3,0.77
Cuartel_Syrah_4,2026-06-14T01:00:00,2.23,89.15,906.9,0.6
Cuartel_Syrah_4,2026-06-14T02:00:00,1.96,89.6,906.4,0.41
Cuartel_Syrah_4,2026-06-14T03:00:00,1.81,89.48,905.9,0.24
Cuartel_Syrah_4,2026-06-14T04:00:00,1.77,88.89,905.8,0.11
Cuartel_Syrah_4,2026-06-14T05:00:00,1.76,88.35,906.0,0.02
Cuartel_Syrah_4,2026-06-14T06:00:00,1.64,88.73,906.4,-0.04
Cuartel_Syrah_4,2026-06-14T07:00:00,1.97,86.67,906.5,-0.04
Cuartel_Syrah_4,2026-06-14T08:00:00,3.26,81.32,906.5,0.37
Cuartel_Syrah_4,2026-06-14T09:00:00,5.35,73.94,906.2,1.11
Cuartel_Syrah_4,2026-06-14T10:00:00,7.22,65.22,905.6,1.18
Cuartel_Syrah_4,2026-06-14T11:00:00,8.91,60.36,904.7,1.69
Cuartel_Syrah_4,2026-06-14T12:00:00,10.45,56.54,903.8,2.21
Cuartel_Syrah_4,2026-06-14T13:00:00,11.67,53.99,903.2,2.69
Cuartel_Syrah_4,2026-06-14T14:00:00,12.18,54.43,903.0,3.28
Cuartel_Syrah_4,2026-06-14T15:00:00,11.8,58.31,903.0,3.93
Cuartel_Syrah_4,2026-06-14T16:00:00,10.12,67.78,903.1,4.49
Cuartel_Syrah_4,2026-06-14T17:00:00,8.34,75.67,903.6,4.33
Cuartel_Syrah_4,2026-06-14T18:00:00,7.21,81.63,904.0,4.28
Cuartel_Syrah_4,2026-06-14T19:00:00,6.49,85.2,904.3,4.17
Cuartel_Syrah_4,2026-06-14T20:00:00,6.03,87.5,904.4,4.09
Cuartel_Syrah_4,2026-06-14T21:00:00,5.67,89.7,904.3,4.09
Cuartel_Syrah_4,2026-06-14T22:00:00,5.36,91.82,904.3,4.11
Cuartel_Syrah_4,2026-06-14T23:00:00,5.04,94.21,904.3,4.16
Cuartel_Syrah_4,2026-06-15T00:00:00,4.81,95.57,904.3,4.14
Cuartel_Syrah_4,2026-06-15T01:00:00,4.84,94.84,904.1,4.06
Cuartel_Syrah_4,2026-06-15T02:00:00,5.05,91.77,903.7,3.8
Cuartel_Syrah_4,2026-06-15T03:00:00,5.16,87.78,903.4,3.28
Cuartel_Syrah_4,2026-06-15T04:00:00,5.19,84.67,903.6,2.81
Cuartel_Syrah_4,2026-06-15T05:00:00,5.3,81.64,904.0,2.42
Cuartel_Syrah_4,2026-06-15T06:00:00,5.47,78.96,904.6,2.13
Cuartel_Syrah_4,2026-06-15T07:00:00,5.74,77.36,904.8,2.11
Cuartel_Syrah_4,2026-06-15T08:00:00,7.05,71.54,904.8,2.3
Cuartel_Syrah_4,2026-06-15T09:00:00,9.91,62.94,904.7,3.24
Cuartel_Syrah_4,2026-06-15T10:00:00,12.89,49.5,904.3,2.56
Cuartel_Syrah_4,2026-06-15T11:00:00,14.96,43.59,903.9,2.61
Cuartel_Syrah_4,2026-06-15T12:00:00,15.89,42.8,903.4,3.19
Cuartel_Syrah_4,2026-06-15T13:00:00,15.97,44.63,903.1,3.88
Cuartel_Syrah_4,2026-06-15T14:00:00,15.45,47.95,903.1,4.46
Cuartel_Syrah_4,2026-06-15T15:00:00,14.27,53.7,903.2,5.03
Cuartel_Syrah_4,2026-06-15T16:00:00,12.25,62.8,903.4,5.43
Cuartel_Syrah_4,2026-06-15T17:00:00,10.42,69.57,903.8,5.15
Cuartel_Syrah_4,2026-06-15T18:00:00,9.3,74.17,904.3,4.98
Cuartel_Syrah_4,2026-06-15T19:00:00,8.76,74.77,904.5,4.57
Cuartel_Syrah_4,2026-06-15T20:00:00,8.71,71.93,904.3,3.98
Cuartel_Syrah_4,2026-06-15T21:00:00,8.53,70.18,903.8,3.46
Cuartel_Syrah_4,2026-06-15T22:00:00,8.13,70.61,903.4,3.16
